Hot_chr	Hot_start	Hot_end	Hot_GC	Min_rec	Mean_rec	Max_rec	hot_count_Western	hot_count_A1	hot_count_E1	hot_count_Pt1	hot_count_total	Cold_chr	Cold_start	Cold_end	Cold_GC	Min_rec	Mean_rec	Max_rec	cold_count_Western	cold_count_A1	cold_count_E1	cold_count_Pt1	cold_count_total
chr1	33947000	33948000	44.26	0.00	1.3147276944109	14.5739736842104	0	1	0	0	1	chr1	34018001	34019000	44.3	0	0.551545187675867	2.46192093023257	1	0	0	1	2
chr1	34378000	34381000	33.66	0.00	25.256495494446	25.2664647887318	0	0	0	0	0	chr1	27567						0	0	0	0	0
chr1	34459000	34460000	52.48	35.46	0.972031789116293	10.8995058823532	0	0	1	0	1	chr1	34447001	34448000	52.5	0	0.287695578204603	0.287809773124022	1	0	1	0	2
chr1	34658000	34660000	44.93	0.00	12.1395314596723	47.8951919504644	1	0	0	0	1	chr1	34581001	34583000	44.92	3.95	0.250364315275659	0.251335000189762	0	0	0	0	0
chr1	34831000	34835000	44.64	29.79	13.2098561724026	24.0465326460483	0	0	0	1	1	chr1	34856001	34860000	44.735	11	0.127259577415226	0.127436441157103	1	0	1	1	3
chr1	34868000	34870000	35.68	0.00	6.64285695652814	14.4552907180383	0	0	0	0	0	chr1	34795001	34797000	35.5	0	0.406112210117938	0.743224322720397	0	0	0	0	0
chr1	34871000	34872000	34.77	0.00	1.54878768650582	3.38464939024406	2	0	0	0	2	chr1	34889001	34890000	34.3	0	0.00391701681225819	0.00399999998990097	0	0	0	0	0
chr1	34935000	34937000	44.38	0.00	10.6187315114777	20.6196600331676	0	0	0	0	0	chr1	34927001	34929000	44.1	0	0.227398523006443	0.231159949622012	0	0	0	0	0
chr1	34965000	34968000	38.85	0.00	5.26835477147363	5.67810000000009	0	1	0	0	1	chr1	34887001	34890000	38.6	0	0.00391207000499614	0.00394054045030099	0	0	0	0	0
chr1	35166000	35170000	36.84	0.00	11.1736901546928	16.6476705490847	0	0	0	0	0	chr1	35212001	35216000	37.925	0	0.295966247635779	0.297917457033485	2	0	0	0	2
chr1	37017000	37019000	49.46	12.29	1.74066717921022	5.07636448598158	0	0	0	0	0	chr1	36929001	36931000	49.45	0	0.213400766725742	0.214775045610108	0	0	0	0	0
chr1	37110000	37112000	46.93	0.00	5.46356589888922	9.39225333332918	0	0	1	0	1	chr1	37106001	37108000	46.9	0	0.177821539572521	1.13006548177028	0	0	0	0	0
chr1	37428000	37429000	45.05	0.00	0.677165044710226	3.39921830985871	0	0	0	0	0	chr1	37490001	37491000	45.3	0	0.479267027926483	0.481300191204981	0	0	0	0	0
chr1	37476000	37478000	51.02	0.00	2.53491467231673	6.31772967863896	0	0	3	0	3	chr1	37434001	37436000	51	0	0.565959205204722	0.649850640114022	0	1	0	0	1
chr1	37510000	37512000	61.07	0.00	1.50292395879868	4.40994444443277	0	0	0	0	0	chr1	30698						0	0	0	0	0
chr1	37770000	37773000	39.85	0.00	5.61893676381154	5.62755555554557	0	0	0	0	0	chr1	37751001	37754000	40.2333333333333	0	0.0971544597887924	0.0982931330529206	0	0	0	0	0
chr1	38803000	38804000	42.56	0.00	1.06823983217484	3.92773809524024	0	0	0	0	0	chr1	38817001	38818000	42.7	0	0.170614324208676	0.17078008624055	0	0	0	0	0
chr1	38829000	38831000	50.62	0.00	2.84129385881182	5.84709243697439	1	1	0	0	2	chr1	38869001	38871000	50.85	0	0.540011925045451	0.549815260517204	0	2	1	0	3
chr1	39078000	39080000	47.18	0.00	12.1519683840043	18.8707002652519	0	0	0	0	0	chr1	39050001	39052000	46.75	0	0.262661505090796	0.280514966555211	0	0	0	0	0
chr1	39440000	39443000	38.98	24.53	4.2246051572966	4.24746025641047	1	1	1	1	4	chr1	39468001	39471000	38.8833333333333	2	0.303821583880812	0.304603422951333	2	0	0	0	2
chr1	40109000	40112000	66.38	0.00	3.96951298451499	21.994545454542	0	0	0	0	0	chr1	33298						0	0	0	0	0
chr1	40157000	40158000	45.85	0.00	2.2151646256991	4.65661788617891	0	0	0	0	0	chr1	40177001	40178000	45.8	0	0.337994840064045	0.631209302325386	0	0	0	0	0
chr1	40759000	40761000	44.03	0.00	3.49841346689429	4.38207049608432	0	0	0	0	0	chr1	40669001	40671000	44.05	0	0.00558018187018797	0.00558037578279509	0	0	0	0	0
chr1	42140000	42141000	51.85	0.00	1.4693800618183	3.98938007379925	0	0	0	0	0	chr1	42181001	42182000	51.9	0	0.0520545770463277	0.052160013531602	0	0	0	0	0
chr1	42231000	42233000	46.63	0.00	1.42658686695802	6.11731927710935	0	0	0	0	0	chr1	42242001	42244000	46.75	0	0.400657160334838	0.400675058954575	0	0	0	0	0
chr1	43031000	43033000	43.94	1.50	1.952744393842	3.24688888888896	1	0	0	1	2	chr1	43103001	43105000	44.05	0	0.21461254386967	0.216539842872954	0	0	0	1	1
chr1	43533000	43535000	41.48	0.00	2.27723674596378	5.13544078144145	0	0	0	0	0	chr1	43464001	43466000	41.6	0	0.321616456146083	0.891941943800798	0	0	0	0	0
chr1	43582000	43584000	57.07	0.00	3.02212098904901	20.2239199999894	2	2	1	0	5	chr1	43631001	43633000	56.7	0	0.000539917948784869	0.000547623710071259	0	0	0	0	0
chr1	43643000	43647000	50.79	0.00	6.05757423111627	8.24425019425014	1	1	1	0	3	chr1	43636001	43640000	51.4925	19.1	0.000539966138474644	0.000541518074811208	0	1	1	0	2
chr1	43791000	43792000	44.46	0.00	0.582830912258835	5.96211949685415	0	0	0	0	0	chr1	43805001	43806000	44.5	0	0.000380445188603343	0.000380706921568857	0	0	0	0	0
chr1	43839000	43840000	38.86	0.00	1.14276889171851	3.74181094527435	0	0	0	0	0	chr1	43896001	43897000	38.9	0	0.0839412695637322	0.100649043870014	1	0	0	1	2
chr1	44086000	44088000	51.92	0.00	2.53588771693503	3.69747761194266	0	0	1	0	1	chr1	44001001	44003000	52	0	0.322425358443021	0.365125288368363	0	3	1	0	4
chr1	44179000	44181000	40.93	0.00	4.36579440508741	14.8441905660376	0	0	0	0	0	chr1	44152001	44154000	40.6	0	0.320033084840115	0.401950486295526	1	0	1	0	2
chr1	44320000	44322000	60.47	0.00	4.54173657827367	25.1817142856713	0	0	2	1	3	chr1	44277001	44279000	60.2	0	0.145375387699707	0.164763711339672	0	0	0	0	0
chr1	44717000	44719000	54.92	0.00	7.07422864114147	25.2320000001419	0	0	0	0	0	chr1	44730001	44732000	55.4	0	0.19667867770564	0.197120507712262	0	0	0	2	2
chr1	44890000	44892000	30.83	0.00	1.37599544067805	17.0079999999871	0	0	0	0	0	chr1	38078						0	0	0	0	0
chr1	45155000	45157000	36.81	14.59	2.38038609083448	13.5031697416966	1	0	0	2	3	chr1	45106001	45108000	36.7	0	0.204072125484562	0.204099836542469	0	0	0	0	0
chr1	45224000	45228000	47.76	0.00	8.10270798283309	15.7776202702704	1	1	2	3	7	chr1	45237001	45241000	47.3975	15.825	0.367386436774832	0.369010026250995	1	1	0	0	2
chr1	45273000	45277000	52.02	3.62	5.35468950205474	5.99052945301521	1	1	0	1	3	chr1	45320001	45324000	51.75	0	0.203064021637627	0.285749163348612	1	0	0	0	1
chr1	45823000	45824000	34.77	0.00	0.962276070542921	3.93421359223388	0	0	0	0	0	chr1	45881001	45882000	34.7	0	0.108575871011453	0.109489947089825	0	0	0	0	0
chr1	45874000	45875000	34.77	0.00	1.72590220428003	7.67500000000048	0	0	0	0	0	chr1	45881001	45882000	34.7	0	0.108575871011453	0.109489947089825	0	0	0	0	0
chr1	47591000	47593000	37.03	0.00	3.94904773268293	20.4113518518541	0	0	0	0	0	chr1	47600001	47602000	37.15	0	0.110719999999962	0.110719999999962	0	0	0	0	0
chr1	47725000	47728000	49.81	20.39	18.1715799278714	31.3933970588176	0	1	0	0	1	chr1	47625001	47628000	49.8	0	0.230717848518375	0.238666982851422	0	2	1	0	3
chr1	49557000	49561000	42.68	3.50	3.19397323908038	4.47076056337972	1	1	2	3	7	chr1	49607001	49611000	42.65	0	0.229312245405342	0.229937760375691	2	2	1	1	6
chr1	51834000	51836000	41.18	0.00	2.25709921117611	6.88551149425683	0	0	0	0	0	chr1	51772001	51774000	41.1	0	0.0349838844081729	0.0355846558088986	0	0	0	0	0
chr1	52930000	52932000	44.22	1.00	3.84487720332965	4.40308970099859	0	0	0	0	0	chr1	52877001	52879000	44.3	0	0.448136628267419	0.450025311815933	0	0	0	1	1
chr1	53569000	53572000	44.49	0.00	17.8544305383419	19.3483200972446	2	0	0	0	2	chr1	53504001	53507000	44.53	0.333333333333333	0.193763604911542	0.19408046710524	0	0	0	0	0
chr1	54006000	54008000	60.52	0.00	6.48480494905805	13.2629999989149	0	0	0	0	0	chr1	54029001	54031000	61.665	0.5	0.0162113469573492	0.0162251327439673	0	0	0	0	0
chr1	54020000	54022000	48.63	0.00	12.6371843164956	28.6556500000188	0	0	0	0	0	chr1	54022001	54024000	48.3	0	0.45724919962675	0.584273202355414	1	0	1	0	2
chr1	54259000	54260000	34.97	0.00	2.15831883134907	12.3175547445246	0	0	0	0	0	chr1	54346001	54347000	35.3	0	0.47419071607451	0.649609195401723	0	0	1	0	1
chr1	54776000	54778000	39.98	0.00	1.27911074168401	9.39419130434386	0	0	0	0	0	chr1	54683001	54685000	39.88	4.9	0.110188696589846	0.118370147398581	0	0	0	1	1
chr1	54798000	54799000	46.75	0.00	1.1518505532377	5.01000000003842	0	0	0	0	0	chr1	54772001	54773000	46.77	1	0.287630057802765	0.287630057802765	0	0	0	0	0
chr1	54919000	54921000	44.18	0.00	1.05490203040188	4.46501043841404	0	0	1	0	1	chr1	54832001	54834000	44.25	0	0.167332395683156	0.170025143955052	0	0	0	0	0
chr1	54946000	54950000	42.51	0.00	13.9907327393661	22.9706122449062	0	0	0	0	0	chr1	54901001	54905000	42.5725	13.65	0.00339015371277021	0.003390836609423	0	0	0	2	2
chr1	55552000	55554000	55.92	0.00	6.28553822911902	9.5821097561051	1	2	1	0	4	chr1	55572001	55574000	55.9	0	0.350867852677535	0.35090000000012	1	0	0	0	1
chr1	55764000	55767000	56.35	34.66	17.214336933317	27.7589166666985	0	1	0	0	1	chr1	55777001	55780000	57	0	0.210769951534733	0.210769951534733	0	1	1	0	2
chr1	55798000	55801000	41.92	0.00	6.86862236459855	25.7077606382909	1	0	0	0	1	chr1	55710001	55713000	42.5333333333333	0	9.99853688022834e-05	0.000137188242685817	0	0	0	0	0
chr1	56270000	56272000	44.83	0.00	11.7692416565707	11.9566666666894	0	0	1	1	2	chr1	56334001	56336000	44.9	0	0.186029473832896	0.187770098864759	0	0	0	0	0
chr1	56405000	56406000	36.06	0.00	0.53320186483575	3.2275955056341	0	0	0	0	0	chr1	56451001	56452000	35.94	14.3	0.339327392907811	0.339407407443138	0	0	0	0	0
chr1	56418000	56420000	47.13	0.00	2.39618388103724	18.3994819672139	0	0	0	1	1	chr1	56513001	56515000	46.35	0	0.461315305852934	0.507551237019663	0	0	0	0	0
chr1	56461000	56465000	45.36	0.00	6.49813461594172	7.43918421051747	2	0	2	2	6	chr1	56392001	56396000	44.1	0	0.0286539627200904	0.0322542717442603	1	0	1	0	2
chr1	56510000	56511000	42.56	0.00	0.800758018785995	3.29727027029376	0	0	0	0	0	chr1	56562001	56563000	42.6	0	0.0677567898900408	0.0678490566126541	0	0	0	0	0
chr1	56537000	56539000	40.18	0.00	2.74804086912163	3.19786011342057	0	0	0	0	0	chr1	56628001	56630000	40.155	18.45	0.17933153394885	0.270780336583841	1	0	0	0	1
chr1	56620000	56622000	37.93	0.00	7.50042640056442	14.8630727272658	0	0	0	0	0	chr1	56677001	56679000	38	0	0.00300989106989573	0.00301101231148393	0	0	0	0	0
chr1	56783000	56785000	42.57	29.69	4.65006946237694	4.65611764707051	1	0	0	0	1	chr1	56800001	56802000	42.75	0	0.365631553817404	1.73099474466711	1	2	2	1	6
chr1	56930000	56932000	43.10	10.24	10.1236848465528	10.130599833841	0	1	0	0	1	chr1	56847001	56849000	43.055	0.5	0.000749971534681391	0.000752797864832175	1	0	2	0	3
chr1	56960000	56962000	42.93	0.00	1.14131555719306	19.1963269230655	2	0	0	0	2	chr1	56878001	56880000	43.15	0	0.000982715812248584	0.00101420454601601	1	0	2	2	5
chr1	57251000	57254000	42.15	0.00	19.327522981783	27.1216302083341	0	3	0	0	3	chr1	57329001	57332000	42.1333333333333	0	0.076940240702202	0.0774696711857346	0	0	2	0	2
chr1	57264000	57266000	32.28	0.00	5.12780973403017	5.91666167664682	0	0	0	0	0	chr1	57364001	57366000	33.8	0	0.126661828506359	0.126884951370177	0	0	0	0	0
chr1	57993000	57994000	35.86	0.00	0.917530220850685	4.66014150944555	1	0	0	0	1	chr1	57910001	57911000	36	0	0.120692227872764	0.131690044139328	0	0	1	0	1
chr1	58530000	58533000	39.75	0.00	7.95374928746078	21.9475000000004	0	0	0	0	0	chr1	58613001	58616000	39.76	9.76666666666667	0.0188699903955539	0.0188699903955539	0	0	0	0	0
chr1	58773000	58777000	40.99	31.89	17.2697024483164	20.8890100603617	0	1	0	0	1	chr1	58864001	58868000	40.8725	16.375	0.106631130136827	0.106635031658111	3	1	0	1	5
chr1	58925000	58928000	41.50	0.20	11.2608430790612	14.6034505363531	1	2	0	1	4	chr1	59015001	59018000	41.3666666666667	0	0.000409950928107696	0.00041119799377678	1	0	0	1	2
chr1	59225000	59226000	45.95	0.00	0.303463081752449	5.76853846153496	0	0	0	0	0	chr1	59229001	59230000	46.2	0	0.0127299804688619	0.0127299804688619	0	0	0	0	0
chr1	59279000	59280000	44.56	0.00	1.83362673797576	14.6177506561693	1	0	0	0	1	chr1	59334001	59335000	44.5	0	0.255747829619967	0.260130177515393	0	0	0	0	0
chr1	59559000	59561000	34.33	0.00	3.16778627476312	12.2016784869965	0	0	1	0	1	chr1	59561001	59563000	34.3	0	0.00302414791322323	0.0030388437313515	1	0	0	0	1
chr1	59765000	59767000	41.48	0.00	6.42692950340036	20.3272311827942	0	0	0	0	0	chr1	59774001	59776000	41.365	0.55	0.00506560625329206	0.00570012972844785	0	0	1	1	2
chr1	60570000	60573000	41.32	0.00	4.4317772611632	7.83123188405928	0	0	1	0	1	chr1	60498001	60501000	41.3	0	0.260122932045735	0.311290654876837	1	1	1	2	5
chr1	61327000	61330000	36.69	0.00	4.79964352457007	6.4448815789403	1	0	0	2	3	chr1	61229001	61232000	36.6666666666667	0	0.358283603143569	2.14879188734416	1	1	0	1	3
chr1	61359000	61364000	38.99	0.00	1.9758320989048	3.78218971060969	0	0	1	5	6	chr1	61366001	61371000	38.82	0	0.00305994211678237	0.00307176171612569	1	0	1	0	2
chr1	62028000	62030000	42.38	0.00	17.1966500000001	17.1966500000001	0	0	1	0	1	chr1	62005001	62007000	42.35	0	0.0629848904892713	0.0634295639767551	0	0	0	0	0
chr1	62148000	62150000	42.03	0.00	5.20918058402483	13.5086801909326	0	0	0	1	1	chr1	62102001	62104000	42.11	16.1	0.448163551524501	0.452580141844582	0	2	0	0	2
chr1	62319000	62321000	44.63	0.00	11.2226501315688	11.2226504854369	0	1	0	2	3	chr1	62389001	62391000	44.5	0	0.0886074014564081	0.107209427167008	2	1	0	1	4
chr1	62751000	62752000	55.24	0.00	1.02102882336533	6.89716145833093	0	0	0	0	0	chr1	55937						0	0	0	0	0
chr1	62904000	62907000	35.09	0.00	5.39925204384412	7.48207968519366	0	1	0	0	1	chr1	62933001	62936000	34.7333333333333	0	0.564221170003722	0.564303389428778	0	2	0	1	3
chr1	63005000	63007000	35.63	0.00	3.96324539651081	11.5484062499945	1	0	0	0	1	chr1	62930001	62932000	35.7	0	0.565366762714927	0.565405879685077	0	0	0	0	0
chr1	63272000	63276000	41.21	0.00	2.41417093649441	8.64736666666835	0	1	0	0	1	chr1	63315001	63319000	41	0	0.146048499117988	0.146090021097284	0	1	0	1	2
chr1	63322000	63325000	39.52	0.00	8.84631679593854	15.6218333333224	1	1	0	0	2	chr1	63232001	63235000	39.8666666666667	0	0.382310784239686	0.444116696055574	2	0	2	0	4
chr1	63868000	63869000	41.96	0.00	1.6928657720382	6.41313157893819	0	0	2	0	2	chr1	63839001	63840000	42	0	0.00714250929170077	0.00715185184769022	0	0	0	1	1
chr1	63903000	63910000	41.41	7.14	12.5315778029709	14.8347827380944	1	0	0	0	1	chr1	63817001	63824000	41.8428571428571	0	0.149878500386148	0.204631123347286	1	0	0	2	3
chr1	64131000	64134000	42.45	0.00	1.77833964041345	7.12547967479504	1	1	0	0	2	chr1	64116001	64119000	42.4	0	0.00818003117514708	0.00818003696864411	0	0	0	0	0
chr1	65458000	65460000	42.68	0.00	10.6624758654663	14.5918995983934	0	0	0	1	1	chr1	65484001	65486000	42.7	0	0.175733623302607	0.503784288837264	0	0	1	2	3
chr1	66707000	66709000	48.23	0.00	0.582267711683899	17.7434102564196	0	0	0	0	0	chr1	66703001	66705000	48.25	0	0.000403295942753726	0.00173839552869798	0	0	0	0	0
chr1	67763000	67764000	29.47	0.00	11.7884159766114	16.3042118226612	0	0	0	0	0	chr1	67702001	67703000	29.5	0	0.561673607704664	0.572799999998998	0	0	0	1	1
chr1	68046000	68049000	31.36	0.00	3.41844675001772	9.07515057915097	0	0	1	0	1	chr1	68128001	68131000	32.6666666666667	0	0.082977888139254	0.0855703124994742	1	0	2	2	5
chr1	68433000	68434000	38.16	0.00	0.768697040491022	5.9101602564041	0	0	0	0	0	chr1	68523001	68524000	38.2	0	0.0672008041485169	0.067250228310671	0	0	0	0	0
chr1	68445000	68446000	47.55	0.00	1.83218475917105	11.9363606557525	0	0	0	0	0	chr1	68395001	68396000	48.2	0	0.00428003034506169	0.00428066037647165	0	0	0	0	0
chr1	68546000	68548000	42.38	0.00	0.364369016574033	6.24812871287173	0	0	0	0	0	chr1	68473001	68475000	42.4	0	0.275739061454757	0.283255830134831	0	0	0	0	0
chr1	68668000	68670000	38.78	0.00	14.9037745968543	22.0798605072447	0	0	0	0	0	chr1	68644001	68646000	38.8	0	0.530531551186317	0.800265094941248	0	1	1	1	3
chr1	69083000	69086000	37.39	0.00	8.44932960015925	25.0862213438753	1	0	2	1	4	chr1	69166001	69169000	37.41	11.0666666666667	0.0907311309009585	0.0907434355838983	0	0	0	1	1
chr1	69480000	69482000	39.23	0.00	2.01381378868114	7.77573104692779	1	0	0	0	1	chr1	69569001	69571000	39.3	0	0.211659920181776	0.211659920181776	0	0	0	0	0
chr1	69940000	69944000	32.49	0.00	4.23023902062119	5.23766666669366	0	0	1	1	2	chr1	69970001	69974000	33.15	0	0.231275205576132	0.335492950626128	0	0	0	0	0
chr1	71040000	71042000	32.28	0.00	1.79543874655228	6.37862037036838	0	0	1	1	2	chr1	71123001	71125000	32.165	8.6	0.216715015013625	0.22258248241565	0	0	0	1	1
chr1	71300000	71302000	30.53	0.00	4.32680016594792	5.18421004720065	0	0	0	0	0	chr1	71284001	71286000	30.65	0	0.000350018020711785	0.000351313545746308	0	0	1	0	1
chr1	71734000	71737000	35.59	0.00	8.54654142145332	13.9329999992697	2	1	0	0	3	chr1	71711001	71714000	35.51	19.2	0.042469993257597	0.042469993257597	0	0	0	0	0
chr1	71760000	71766000	39.31	0.00	15.6451139531855	27.0370201912878	1	0	0	1	2	chr1	71662001	71668000	39.0166666666667	0	0.242457119628998	0.284583458049189	4	1	1	2	8
chr1	73120000	73122000	38.08	0.00	6.5870779367368	8.93634883720742	0	1	0	1	2	chr1	73043001	73045000	38.05	0	0.335346134406684	0.350896872680374	0	0	1	0	1
chr1	73257000	73259000	35.58	0.00	1.17977734864214	4.4803694690283	0	1	0	0	1	chr1	73202001	73204000	35.7	0	0.00102665975132103	0.00103065693270021	3	0	0	0	3
chr1	73550000	73552000	30.48	0.00	4.11086169532311	4.9670378787899	0	0	0	0	0	chr1	73587001	73589000	30.6	0	0.167350021349332	0.167350021349332	1	0	2	1	4
chr1	73576000	73580000	32.57	0.00	7.72195345217519	14.0862103448257	1	1	2	3	7	chr1	73520001	73524000	32.525	0	0.00128644995650742	0.00129324611697257	1	0	1	2	4
chr1	73924000	73926000	32.58	0.00	0.912703078444821	4.63421019107926	0	0	0	1	1	chr1	73961001	73963000	32.65	0	0.00380993709757927	0.00381016933556176	1	0	0	0	1
chr1	74787000	74789000	30.08	0.00	9.64522469663293	13.0745419354841	0	0	0	0	0	chr1	74712001	74714000	30.15	0	0.602875383470235	0.607509571872805	0	0	1	2	3
chr1	75199000	75203000	37.09	0.00	8.89096362675449	11.9250410958902	1	0	0	2	3	chr1	75293001	75297000	37.1	0	0.0349925382516278	0.0350875131012171	1	0	1	4	6
chr1	77181000	77184000	32.22	0.00	2.14420908315816	4.64643999992404	1	0	1	1	3	chr1	77210001	77213000	32.7333333333333	0	0.24877561295388	0.249660033499121	2	1	0	0	3
chr1	77856000	77858000	34.23	0.00	15.308979787197	30.8559545454486	0	0	0	1	1	chr1	77947001	77949000	34.25	0	0.0341949891149593	0.034539791500238	0	1	0	1	2
chr1	79833000	79834000	40.76	0.00	6.59849408304175	9.8677800000587	0	0	0	0	0	chr1	79887001	79888000	40.7	0	0.205850597769825	0.206109957019944	0	0	0	0	0
chr1	79988000	79989000	35.76	0.00	1.64952240485454	3.87293910690005	0	0	0	1	1	chr1	79916001	79917000	35.9	0	0.5705099562895	0.5705099562895	0	0	0	0	0
chr1	80002000	80004000	37.93	0.00	0.859171312156932	4.97726086960819	0	0	0	0	0	chr1	80032001	80034000	37.95	0	0.00304001164556913	0.00304106280331642	0	0	0	0	0
chr1	80172000	80174000	37.71	0.75	5.49195172794918	8.34283018868416	1	0	0	0	1	chr1	80205001	80207000	37.75	0	0.0207637846507766	0.0216098317512693	2	0	0	1	3
chr1	80662000	80663000	32.07	0.00	0.724738898140349	13.0347692307763	0	1	0	2	3	chr1	80695001	80696000	32.1	0	0.54479704902473	0.734300072306083	0	1	0	1	2
chr1	80876000	80878000	39.08	0.00	11.7605193139152	15.8775304054055	0	0	0	1	1	chr1	80972001	80974000	39.15	0	0.00041986752119227	0.00042083794296378	0	0	1	1	2
chr1	80983000	80985000	34.28	0.00	0.932798979572621	8.32727272727951	3	0	0	0	3	chr1	81021001	81023000	34.2	0	0.304789402819328	0.33396985046527	0	0	0	0	0
chr1	81191000	81193000	32.28	0.00	9.89903204963698	22.5270707070755	1	0	0	0	1	chr1	81096001	81098000	32.3	0	0.0627600279848756	0.0627600279848756	0	0	0	0	0
chr1	81410000	81414000	43.21	0.50	20.7008977387416	49.7916296511628	0	0	0	0	0	chr1	81493001	81497000	42.3075	4.3	0.120105776686218	0.121155248467327	0	0	0	0	0
chr1	82082000	82084000	29.59	19.09	9.11567364509703	9.76534011299417	0	0	0	0	0	chr1	82148001	82150000	29.9	0	0.61668004923838	0.617896581197848	0	0	0	1	1
chr1	82135000	82136000	36.86	0.00	7.76294880606051	8.49346024977077	0	1	0	0	1	chr1	82110001	82111000	36.9	0	0.00110029084349062	0.00110090090651988	0	0	0	0	0
chr1	82137000	82139000	38.08	0.00	8.49346024161574	8.49346024977077	0	0	1	1	2	chr1	82163001	82165000	37.75	0	0.561484279514448	0.731020172910214	0	0	0	0	0
chr1	82197000	82199000	35.13	0.00	4.98625193163566	4.98653084111632	0	0	0	0	0	chr1	82146001	82148000	35.15	0	0.602902424100328	0.60930534499162	0	0	1	2	3
chr1	82229000	82230000	33.97	0.00	0.75428943738491	7.60243298972239	0	0	0	0	0	chr1	82245001	82246000	34.04	1	0.184899905570271	0.184899905570271	0	1	1	0	2
chr1	82391000	82393000	36.58	0.00	1.68953958026463	4.89749056603317	0	1	0	1	2	chr1	82365001	82367000	36.7	0	0.000359799917408665	0.000374599349511183	0	0	0	0	0
chr1	86333000	86336000	35.39	0.00	10.0853729555762	10.099590504451	1	1	1	0	3	chr1	86296001	86299000	35.6333333333333	0	0.109522849454732	0.109616711757982	0	0	0	0	0
chr1	86407000	86410000	33.79	0.00	5.52801665567123	6.79804112554111	0	0	0	0	0	chr1	86337001	86340000	35.4666666666667	0	0.143690627110689	0.14767643789943	0	0	0	0	0
chr1	86447000	86453000	37.23	0.00	3.31906076511932	6.64334545454453	0	2	0	0	2	chr1	86489001	86495000	37.1333333333333	0	0.0745654358724896	0.181939464898021	0	0	2	2	4
chr1	86462000	86464000	38.78	0.00	7.9288263611913	25.7886243654825	0	0	0	2	2	chr1	86510001	86512000	38.6	0	0.00342412099077161	0.00343235153246084	0	0	0	0	0
chr1	86557000	86561000	43.89	0.00	11.9403374791739	14.8034876033054	1	1	1	0	3	chr1	86575001	86579000	43.825	0	0.229248328308945	0.237242859271838	0	1	0	0	1
chr1	87359000	87362000	32.62	0.00	5.04067343653249	5.2390706260031	2	0	2	3	7	chr1	87293001	87296000	32.6933333333333	1.06666666666667	0.116550942167018	0.116729632945376	1	0	0	1	2
chr1	87499000	87501000	34.83	0.00	3.29068780281266	3.48081985294111	0	0	0	0	0	chr1	87556001	87558000	34.85	0	0.330613820248162	0.330620155038735	0	0	0	1	1
